證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
2880,華南金          ,16048434,8491280,7557154,0,0,0,0,41000,-41000,765963,502126,0,502126,569293,305456,263837,8282117,7557154,20260911
2354,鴻準            ,10293747,2563000,7730747,0,0,0,0,4000,-4000,543514,69000,36000,33000,642514,132000,510514,8270261,7730747,20260911
00664R,國泰臺灣加權反1 ,1000,0,1000,0,0,0,0,0,0,7988000,0,0,0,9203000,1215000,7988000,7989000,1000,20260911
2610,華航            ,8977212,2607000,6370212,0,0,0,329000,4000,325000,201438,350000,358000,-8000,240627,31189,209438,6896650,6370212,20260911
00715L,期街口布蘭特正2 ,1646000,1343000,303000,0,0,0,0,0,0,6456158,0,0,0,9787616,3331458,6456158,6759158,303000,20260911
2845,遠東銀          ,8697305,2271000,6426305,0,0,0,0,5000,-5000,-43036,0,43000,-43000,2964,3000,-36,6378269,6426305,20260911
2890,永豐金          ,19891493,22645156,-2753663,0,0,0,8041000,60932,7980068,755402,428000,271834,156166,607236,8000,599236,5981807,-2753663,20260911
00953B,群益優選非投等債,835000,110000,725000,0,0,0,0,0,0,4923991,0,0,0,14909500,9985509,4923991,5648991,725000,20260911
046573,世芯永豐5A購02  ,0,0,0,0,0,0,0,0,0,4717000,0,0,0,4717000,0,4717000,4717000,0,20260911
059070,台塑化統一63購03,0,0,0,0,0,0,0,0,0,4616000,0,0,0,4632000,16000,4616000,4616000,0,20260911
077819,愛普統一6C購01  ,0,0,0,0,0,0,0,0,0,4440000,0,0,0,4496000,56000,4440000,4440000,0,20260911
5876,上海商銀        ,5602821,2006178,3596643,0,0,0,616000,6000,610000,39959,96000,78000,18000,55959,34000,21959,4246602,3596643,20260911
2820,華票            ,4518000,362000,4156000,0,0,0,0,0,0,82000,107000,25000,82000,0,0,0,4238000,4156000,20260911
2605,新興            ,6379514,2311164,4068350,0,0,0,0,0,0,64909,329000,176000,153000,120027,208118,-88091,4133259,4068350,20260911
2603,長榮            ,5095428,2529049,2566379,0,0,0,1211800,5000,1206800,300718,288000,149000,139000,243884,82166,161718,4073897,2566379,20260911
2027,大成鋼          ,7797849,4320690,3477159,0,0,0,2040000,0,2040000,-1720055,37000,1515260,-1478260,137652,379447,-241795,3797104,3477159,20260911
03735B,臺股指元大5B熊28,0,0,0,0,0,0,0,0,0,3661000,0,0,0,6164000,2503000,3661000,3661000,0,20260911
03732B,臺股指元大61熊24,0,0,0,0,0,0,0,0,0,3651000,0,0,0,8030000,4379000,3651000,3651000,0,20260911
00900,富邦特選高股息30,726000,103000,623000,0,0,0,0,0,0,2921461,124000,0,124000,2836798,39337,2797461,3544461,623000,20260911
2851,中再保          ,4302793,817890,3484903,0,0,0,0,0,0,-25420,15000,80000,-65000,61614,22034,39580,3459483,3484903,20260911
00940,元大台灣價值高息,714300,628440,85860,0,0,0,0,0,0,3369255,0,0,0,5188391,1819136,3369255,3455115,85860,20260911
072200,瑞軒台新61購01  ,0,0,0,0,0,0,0,0,0,3311000,0,0,0,3415000,104000,3311000,3311000,0,20260911
03393T,緯穎富邦61售06  ,0,0,0,0,0,0,0,0,0,3301000,0,0,0,3301000,0,3301000,3301000,0,20260911
059073,遠東新國票5A購01,0,0,0,0,0,0,0,0,0,3194000,0,0,0,3194000,0,3194000,3194000,0,20260911
062161,牧德中信5A購01  ,0,0,0,0,0,0,0,0,0,3032000,0,0,0,3032000,0,3032000,3032000,0,20260911
056096,富世達統一61購04,0,0,0,0,0,0,0,0,0,2957000,0,0,0,2957000,0,2957000,2957000,0,20260911
074131,蔚華科群益61購01,0,0,0,0,0,0,0,0,0,2942000,0,0,0,3196000,254000,2942000,2942000,0,20260911
00990A,主動元大AI新經濟,1047196,933000,114196,0,0,0,0,0,0,2811321,5000,0,5000,4328000,1521679,2806321,2925517,114196,20260911
00676R,富邦臺灣加權反1 ,89000,59000,30000,0,0,0,0,0,0,2880831,0,0,0,3648100,767269,2880831,2910831,30000,20260911
3045,台灣大          ,3792630,945970,2846660,0,0,0,89000,28837,60163,-166976,0,180000,-180000,13024,0,13024,2739847,2846660,20260911
00984D,主動聯博全球非投,260000,10000,250000,0,0,0,0,20000,-20000,2405000,0,0,0,3802000,1397000,2405000,2635000,250000,20260911
00988A,主動統一全球創新,2005826,2364000,-358174,0,0,0,0,0,0,2989736,0,400000,-400000,4765000,1375264,3389736,2631562,-358174,20260911
00686R,群益臺灣加權反1 ,0,0,0,0,0,0,0,0,0,2554000,0,0,0,5032500,2478500,2554000,2554000,0,20260911
00642U,期元大S&P石油   ,53000,172268,-119268,0,0,0,0,0,0,2669460,1480000,0,1480000,4607176,3417716,1189460,2550192,-119268,20260911
00402A,主動安聯美國科技,268000,166000,102000,0,0,0,0,0,0,2444477,0,0,0,2919000,474523,2444477,2546477,102000,20260911
2891,中信金          ,17362075,16197476,1164599,0,0,0,417807,82518,335289,987030,358000,342000,16000,1216227,245197,971030,2486918,1164599,20260911
082423,臺股指富邦62購12,0,0,0,0,0,0,0,0,0,2466000,0,0,0,3154000,688000,2466000,2466000,0,20260911
081417,南亞元大62購06  ,0,0,0,0,0,0,0,0,0,2447000,0,0,0,2522000,75000,2447000,2447000,0,20260911
2377,微星            ,4810674,2405144,2405530,0,0,0,80000,5000,75000,-50175,116000,129395,-13395,536344,573124,-36780,2430355,2405530,20260911
2426,鼎元            ,12441120,10385998,2055122,0,0,0,0,0,0,348297,300000,5000,295000,138560,85263,53297,2403419,2055122,20260911
070299,華碩元大5C購02  ,0,0,0,0,0,0,0,0,0,2388000,0,0,0,2493000,105000,2388000,2388000,0,20260911
3231,緯創            ,21961544,18702504,3259040,0,0,0,699000,1748148,-1049148,113523,281000,416000,-135000,561253,312730,248523,2323415,3259040,20260911
2615,萬海            ,13950615,11645643,2304972,0,0,0,0,6422,-6422,-34315,138000,243034,-105034,153503,82784,70719,2264235,2304972,20260911
9933,中鼎            ,2947106,563501,2383605,0,0,0,118400,0,118400,-290313,4687,295000,-290313,0,0,0,2211692,2383605,20260911
9945,潤泰新          ,3686329,1464000,2222329,0,0,0,0,0,0,-30153,6000,3262,2738,27311,60202,-32891,2192176,2222329,20260911
2617,台航            ,3128560,958908,2169652,0,0,0,0,0,0,-8,15000,14817,183,24085,24276,-191,2169644,2169652,20260911
079410,合勤控群益63購01,0,0,0,0,0,0,0,0,0,2166000,0,0,0,2200000,34000,2166000,2166000,0,20260911
083041,聯電國泰63購02  ,0,0,0,0,0,0,0,0,0,2084000,0,0,0,2397000,313000,2084000,2084000,0,20260911
064107,世芯國泰62購01  ,0,0,0,0,0,0,0,0,0,2082000,0,0,0,2189000,107000,2082000,2082000,0,20260911
070923,友達台新5C購04  ,0,0,0,0,0,0,0,0,0,2074000,0,0,0,2075000,1000,2074000,2074000,0,20260911
085110,萬海元大63購05  ,0,0,0,0,0,0,0,0,0,2073000,0,0,0,2110000,37000,2073000,2073000,0,20260911
065948,世芯元大64購06  ,0,0,0,0,0,0,0,0,0,2066000,0,0,0,2466000,400000,2066000,2066000,0,20260911
069722,英業達元大5C購02,0,0,0,0,0,0,0,0,0,2054000,0,0,0,2096000,42000,2054000,2054000,0,20260911
070022,聯電凱基5C購06  ,0,0,0,0,0,0,0,0,0,2054000,0,0,0,2068000,14000,2054000,2054000,0,20260911
03558T,光寶科凱基5C售09,0,0,0,0,0,0,0,0,0,2045000,0,0,0,2045000,0,2045000,2045000,0,20260911
2637,慧洋-KY         ,3393244,3235325,157919,0,0,0,1886000,0,1886000,-9322,47000,46001,999,14850,25171,-10321,2034597,157919,20260911
00688L,國泰20年美債正2 ,2000,104000,-102000,0,0,0,0,0,0,2127414,0,0,0,3561000,1433586,2127414,2025414,-102000,20260911
079015,大毅統一6C購01  ,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000,0,20260911
069826,華邦電凱基63購01,0,0,0,0,0,0,0,0,0,1991000,0,0,0,1997000,6000,1991000,1991000,0,20260911
1102,亞泥            ,3218411,1693000,1525411,0,0,0,464907,3671,461236,-12101,2000,0,2000,17140,31241,-14101,1974546,1525411,20260911
057286,中砂國票59購02  ,0,0,0,0,0,0,0,0,0,1968000,0,0,0,1991000,23000,1968000,1968000,0,20260911
061784,ITH國票5A購01   ,0,0,0,0,0,0,0,0,0,1963000,0,0,0,1993000,30000,1963000,1963000,0,20260911
1402,遠東新          ,6811787,2933732,3878055,0,0,0,257953,2170599,-1912646,-46781,0,76344,-76344,74453,44890,29563,1918628,3878055,20260911
066523,世芯國票5B購04  ,0,0,0,0,0,0,0,0,0,1915000,0,0,0,2046000,131000,1915000,1915000,0,20260911
03553T,臺股指台新5C售11,0,0,0,0,0,0,0,0,0,1903000,0,0,0,1903000,0,1903000,1903000,0,20260911
2323,中環            ,3064548,1208000,1856548,0,0,0,0,0,0,2000,22000,9000,13000,15000,26000,-11000,1858548,1856548,20260911
055372,世芯永豐5C購03  ,0,0,0,0,0,0,0,0,0,1829000,0,0,0,2220000,391000,1829000,1829000,0,20260911
2897,王道銀行        ,2283220,420000,1863220,0,0,0,0,0,0,-66164,0,66000,-66000,219,383,-164,1797056,1863220,20260911
03830T,台虹國票61售03  ,0,0,0,0,0,0,0,0,0,1762000,0,0,0,1777000,15000,1762000,1762000,0,20260911
081438,金像電元大62購03,0,0,0,0,0,0,0,0,0,1728000,0,0,0,1843000,115000,1728000,1728000,0,20260911
009824,群益美國科技巨頭,57000,1000,56000,0,0,0,0,0,0,1668227,0,0,0,2286846,618619,1668227,1724227,56000,20260911
2382,廣達            ,6741710,6075775,665935,0,0,0,975509,18354,957155,97567,106273,90000,16273,101160,19866,81294,1720657,665935,20260911
2515,中工            ,1918691,287000,1631691,0,0,0,0,0,0,76000,76000,0,76000,0,0,0,1707691,1631691,20260911
066180,聯發科元大5B購15,0,0,0,0,0,0,0,0,0,1615000,0,0,0,1795000,180000,1615000,1615000,0,20260911
057334,華城元大5C購01  ,0,0,0,0,0,0,0,0,0,1607000,0,0,0,1671000,64000,1607000,1607000,0,20260911
052092,中砂富邦5A購01  ,0,0,0,0,0,0,0,0,0,1600000,0,0,0,1600000,0,1600000,1600000,0,20260911
065776,T50反1國票5B購01,0,0,0,0,0,0,0,0,0,1583000,0,0,0,1598000,15000,1583000,1583000,0,20260911
055417,世芯富邦5B購01  ,0,0,0,0,0,0,0,0,0,1561000,0,0,0,2439000,878000,1561000,1561000,0,20260911
2855,統一證          ,1408711,1003000,405711,0,0,0,1128900,0,1128900,0,0,0,0,0,0,0,1534611,405711,20260911
063254,金像電元大61購03,0,0,0,0,0,0,0,0,0,1521000,0,0,0,2500000,979000,1521000,1521000,0,20260911
064239,美時元大61購04  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260911
4958,臻鼎-KY         ,8381531,7148263,1233268,0,0,0,22000,21875,125,251790,205000,120000,85000,320409,153619,166790,1485183,1233268,20260911
03734B,臺股指富邦65熊09,0,0,0,0,0,0,0,0,0,1474000,0,0,0,1636000,162000,1474000,1474000,0,20260911
069569,華邦電群益5B購10,0,0,0,0,0,0,0,0,0,1471000,0,0,0,1481000,10000,1471000,1471000,0,20260911
1560,中砂            ,2344452,967886,1376566,0,0,0,209600,1000,208600,-122806,18000,18000,0,142529,265335,-122806,1462360,1376566,20260911
9105,泰金寶-DR       ,4823100,3446000,1377100,0,0,0,0,0,0,77243,0,0,0,85042,7799,77243,1454343,1377100,20260911
1605,華新            ,4945522,3388545,1556977,0,0,0,269000,5534,263466,-381433,20000,80000,-60000,7103,328536,-321433,1439010,1556977,20260911
069213,新日興群益5B購01,0,0,0,0,0,0,0,0,0,1397000,0,0,0,1397000,0,1397000,1397000,0,20260911
080083,統新台新62購01  ,0,0,0,0,0,0,0,0,0,1343000,0,0,0,1597000,254000,1343000,1343000,0,20260911
4904,遠傳            ,2374080,1050776,1323304,0,0,0,0,4184,-4184,9326,0,8000,-8000,25326,8000,17326,1328446,1323304,20260911
066539,鴻準群益5B購02  ,0,0,0,0,0,0,0,0,0,1326000,0,0,0,1327000,1000,1326000,1326000,0,20260911
00885,富邦越南        ,861000,68499,792501,0,0,0,0,0,0,528803,107000,0,107000,659000,237197,421803,1321304,792501,20260911
063212,中砂統一68購01  ,0,0,0,0,0,0,0,0,0,1313000,0,0,0,1313000,0,1313000,1313000,0,20260911
067278,聯電國票5B購05  ,0,0,0,0,0,0,0,0,0,1309000,0,0,0,1493000,184000,1309000,1309000,0,20260911
077815,光聖統一6A購01  ,0,0,0,0,0,0,0,0,0,1303000,0,0,0,1518000,215000,1303000,1303000,0,20260911
068272,晶豪科統一64購01,0,0,0,0,0,0,0,0,0,1300000,0,0,0,1410000,110000,1300000,1300000,0,20260911
056983,智邦凱基5A購02  ,0,0,0,0,0,0,0,0,0,1297000,0,0,0,1357000,60000,1297000,1297000,0,20260911
070301,華碩元大5C購04  ,0,0,0,0,0,0,0,0,0,1292000,0,0,0,1552000,260000,1292000,1292000,0,20260911
077361,愛普統一66購01  ,0,0,0,0,0,0,0,0,0,1288000,0,0,0,1296000,8000,1288000,1288000,0,20260911
057387,華通群益5A購02  ,0,0,0,0,0,0,0,0,0,1254000,0,0,0,1257000,3000,1254000,1254000,0,20260911
079492,光寶科國泰63購01,0,0,0,0,0,0,0,0,0,1246000,0,0,0,1256000,10000,1246000,1246000,0,20260911
070941,友達國泰61購01  ,0,0,0,0,0,0,0,0,0,1232000,0,0,0,1300000,68000,1232000,1232000,0,20260911
076405,群創國泰62購02  ,0,0,0,0,0,0,0,0,0,1227000,0,0,0,1297000,70000,1227000,1227000,0,20260911
068051,日電貿統一63購01,0,0,0,0,0,0,0,0,0,1223000,0,0,0,1395000,172000,1223000,1223000,0,20260911
064367,世芯國票5A購03  ,0,0,0,0,0,0,0,0,0,1217000,0,0,0,1247000,30000,1217000,1217000,0,20260911
070149,友達永豐61購04  ,0,0,0,0,0,0,0,0,0,1204000,0,0,0,1587000,383000,1204000,1204000,0,20260911
063174,世芯元富5C購01  ,0,0,0,0,0,0,0,0,0,1195000,0,0,0,1342000,147000,1195000,1195000,0,20260911
062414,牧德凱基5C購01  ,0,0,0,0,0,0,0,0,0,1182000,0,0,0,1182000,0,1182000,1182000,0,20260911
083665,玉晶光中信63購02,0,0,0,0,0,0,0,0,0,1169000,0,0,0,1170000,1000,1169000,1169000,0,20260911
077818,愛普統一6A購01  ,0,0,0,0,0,0,0,0,0,1162000,0,0,0,1172000,10000,1162000,1162000,0,20260911
2885,元大金          ,12102554,12491519,-388965,0,0,0,1578000,64959,1513041,36278,42000,38000,4000,158545,126267,32278,1160354,-388965,20260911
063226,矽格統一64購02  ,0,0,0,0,0,0,0,0,0,1149000,0,0,0,1197000,48000,1149000,1149000,0,20260911
03559T,南亞科凱基5C售04,0,0,0,0,0,0,0,0,0,1149000,0,0,0,1201000,52000,1149000,1149000,0,20260911
081223,南亞元大62購04  ,0,0,0,0,0,0,0,0,0,1147000,0,0,0,1158000,11000,1147000,1147000,0,20260911
065070,世芯永豐5A購06  ,0,0,0,0,0,0,0,0,0,1139000,0,0,0,1139000,0,1139000,1139000,0,20260911
081418,南亞元大62購07  ,0,0,0,0,0,0,0,0,0,1124000,0,0,0,1134000,10000,1124000,1124000,0,20260911
083787,力成群益63購08  ,0,0,0,0,0,0,0,0,0,1100000,0,0,0,1107000,7000,1100000,1100000,0,20260911
066526,大眾控國票5B購01,0,0,0,0,0,0,0,0,0,1086000,0,0,0,1086000,0,1086000,1086000,0,20260911
069028,英業達元大5B購04,0,0,0,0,0,0,0,0,0,1067000,0,0,0,1497000,430000,1067000,1067000,0,20260911
071506,南亞科中信5C購01,0,0,0,0,0,0,0,0,0,1050000,0,0,0,1250000,200000,1050000,1050000,0,20260911
00713,元大台灣高息低波,337439,311100,26339,0,0,0,0,0,0,1020827,2000,0,2000,2219592,1200765,1018827,1047166,26339,20260911
067840,力積電富邦5B購01,0,0,0,0,0,0,0,0,0,1042000,0,0,0,1043000,1000,1042000,1042000,0,20260911
6706,惠特            ,1498709,548030,950679,0,0,0,0,0,0,88700,1000,2000,-1000,168275,78575,89700,1039379,950679,20260911
079128,大毅統一66購01  ,0,0,0,0,0,0,0,0,0,1039000,0,0,0,1039000,0,1039000,1039000,0,20260911
081097,睿生台新62購01  ,0,0,0,0,0,0,0,0,0,1033000,0,0,0,1738000,705000,1033000,1033000,0,20260911
067714,台積電元大5B購25,0,0,0,0,0,0,0,0,0,1018000,0,0,0,1092000,74000,1018000,1018000,0,20260911
2838,聯邦銀          ,1447052,379420,1067632,0,0,0,0,0,0,-50000,0,0,0,20000,70000,-50000,1017632,1067632,20260911
079602,緯穎元大64購08  ,0,0,0,0,0,0,0,0,0,1006000,0,0,0,1023000,17000,1006000,1006000,0,20260911
067417,國巨永豐61購04  ,0,0,0,0,0,0,0,0,0,1006000,0,0,0,1669000,663000,1006000,1006000,0,20260911
064726,世芯元大61購13  ,0,0,0,0,0,0,0,0,0,1006000,0,0,0,1109000,103000,1006000,1006000,0,20260911
03445T,臺股指富邦65售08,0,0,0,0,0,0,0,0,0,1002000,0,0,0,1005000,3000,1002000,1002000,0,20260911
077433,大聯大國票65購01,0,0,0,0,0,0,0,0,0,1001000,0,0,0,1001000,0,1001000,1001000,0,20260911
3149,正達            ,2082456,1013100,1069356,0,0,0,0,0,0,-69159,0,69000,-69000,10095,10254,-159,1000197,1069356,20260911
073952,大亞國票65購01  ,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000,0,20260911
075448,亞力群益61購01  ,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260911
04117T,臺股指凱基63售24,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260911
080030,富邦媒國票68購01,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260911
069313,金寶凱基5B購04  ,0,0,0,0,0,0,0,0,0,994000,0,0,0,994000,0,994000,994000,0,20260911
081199,新興凱基63購01  ,0,0,0,0,0,0,0,0,0,985000,0,0,0,1027000,42000,985000,985000,0,20260911
044122,鴻海元大5B購01  ,0,0,0,0,0,0,0,0,0,984000,0,0,0,984000,0,984000,984000,0,20260911
03749T,臺股指元大61售31,0,0,0,0,0,0,0,0,0,983000,0,0,0,1497000,514000,983000,983000,0,20260911
071987,S&P反1元大63購01,0,0,0,0,0,0,0,0,0,979000,0,0,0,1048000,69000,979000,979000,0,20260911
053413,世芯永豐61購01  ,0,0,0,0,0,0,0,0,0,976000,0,0,0,1108000,132000,976000,976000,0,20260911
064223,日月光群益5C購01,0,0,0,0,0,0,0,0,0,975000,0,0,0,1021000,46000,975000,975000,0,20260911
077519,愛普群益61購03  ,0,0,0,0,0,0,0,0,0,968000,0,0,0,1123000,155000,968000,968000,0,20260911
078398,台塑化富邦64購02,0,0,0,0,0,0,0,0,0,968000,0,0,0,968000,0,968000,968000,0,20260911
055948,世芯元富62購01  ,0,0,0,0,0,0,0,0,0,961000,0,0,0,1158000,197000,961000,961000,0,20260911
2351,順德            ,1823406,905034,918372,0,0,0,0,0,0,39163,16000,31209,-15209,93040,38668,54372,957535,918372,20260911
067880,臺股指元大63購22,0,0,0,0,0,0,0,0,0,956000,0,0,0,996000,40000,956000,956000,0,20260911
3229,晟鈦            ,2307027,1355027,952000,0,0,0,0,0,0,-112,1108,1220,-112,0,0,0,951888,952000,20260911
6168,宏齊            ,1437858,500000,937858,0,0,0,0,0,0,12812,15000,2000,13000,3,191,-188,950670,937858,20260911
078507,訊芯國票66購01  ,0,0,0,0,0,0,0,0,0,950000,0,0,0,1000000,50000,950000,950000,0,20260911
4967,十銓            ,1388759,473012,915747,0,0,0,0,0,0,29834,0,36000,-36000,100513,34679,65834,945581,915747,20260911
03339T,國巨永豐61售05  ,0,0,0,0,0,0,0,0,0,940000,0,0,0,1190000,250000,940000,940000,0,20260911
069316,華邦電凱基5C購04,0,0,0,0,0,0,0,0,0,937000,0,0,0,945000,8000,937000,937000,0,20260911
060092,台聚國票59購01  ,0,0,0,0,0,0,0,0,0,933000,0,0,0,933000,0,933000,933000,0,20260911
2305,全友            ,13824926,12915354,909572,0,0,0,0,0,0,18555,31000,14000,17000,121975,120420,1555,928127,909572,20260911
03209T,嘉晶群益5B售02  ,0,0,0,0,0,0,0,0,0,925000,0,0,0,1010000,85000,925000,925000,0,20260911
03237T,南亞科台新5C售03,0,0,0,0,0,0,0,0,0,920000,0,0,0,940000,20000,920000,920000,0,20260911
2542,興富發          ,2751108,2901000,-149892,0,0,0,1087900,38000,1049900,16188,75000,61000,14000,44605,42417,2188,916196,-149892,20260911
082523,華邦電群益62購09,0,0,0,0,0,0,0,0,0,913000,0,0,0,928000,15000,913000,913000,0,20260911
080755,金像電元大63購10,0,0,0,0,0,0,0,0,0,911000,0,0,0,1188000,277000,911000,911000,0,20260911
076120,瑞儀台新61購01  ,0,0,0,0,0,0,0,0,0,910000,0,0,0,920000,10000,910000,910000,0,20260911
066585,T50反1富邦62購02,0,0,0,0,0,0,0,0,0,910000,0,0,0,935000,25000,910000,910000,0,20260911
00997A,主動群益美國增長,185200,525000,-339800,0,0,0,0,0,0,1240761,0,0,0,2499500,1258739,1240761,900961,-339800,20260911
060723,建準富邦5B購01  ,0,0,0,0,0,0,0,0,0,900000,0,0,0,1367000,467000,900000,900000,0,20260911
077587,愛普富邦67購01  ,0,0,0,0,0,0,0,0,0,899000,0,0,0,1173000,274000,899000,899000,0,20260911
066050,台股增富邦5B購01,0,0,0,0,0,0,0,0,0,899000,0,0,0,899000,0,899000,899000,0,20260911
066179,聯發科元大5B購14,0,0,0,0,0,0,0,0,0,899000,0,0,0,923000,24000,899000,899000,0,20260911
065488,世芯凱基5C購06  ,0,0,0,0,0,0,0,0,0,899000,0,0,0,939000,40000,899000,899000,0,20260911
08662U,華通群益5B售05  ,0,0,0,0,0,0,0,0,0,899000,0,0,0,899000,0,899000,899000,0,20260911
068303,同欣電統一63購02,0,0,0,0,0,0,0,0,0,898000,0,0,0,1124000,226000,898000,898000,0,20260911
079521,光聖統一68購01  ,0,0,0,0,0,0,0,0,0,895000,0,0,0,1331000,436000,895000,895000,0,20260911
082566,力積電群益62購10,0,0,0,0,0,0,0,0,0,891000,0,0,0,1894000,1003000,891000,891000,0,20260911
073009,友達國票5C購04  ,0,0,0,0,0,0,0,0,0,890000,0,0,0,1007000,117000,890000,890000,0,20260911
00706L,期元大S&P日圓正2,10000,2000,8000,0,0,0,0,0,0,875068,0,0,0,934318,59250,875068,883068,8000,20260911
084821,友達中信65購02  ,0,0,0,0,0,0,0,0,0,883000,0,0,0,883000,0,883000,883000,0,20260911
009817,國泰日本不動產  ,0,0,0,0,0,0,0,0,0,881610,0,0,0,893000,11390,881610,881610,0,20260911
074906,台泥富邦67購01  ,0,0,0,0,0,0,0,0,0,881000,0,0,0,901000,20000,881000,881000,0,20260911
062702,京元電富邦5C購02,0,0,0,0,0,0,0,0,0,870000,0,0,0,941000,71000,870000,870000,0,20260911
068388,長榮統一62購01  ,0,0,0,0,0,0,0,0,0,869000,0,0,0,869000,0,869000,869000,0,20260911
3037,欣興            ,5188676,4782544,406132,0,0,0,601775,145000,456775,5717,33762,57374,-23612,79428,50099,29329,868624,406132,20260911
077262,晶技元大67購01  ,0,0,0,0,0,0,0,0,0,868000,0,0,0,868000,0,868000,868000,0,20260911
6834,天二科技        ,4435334,3717710,717624,0,0,0,0,0,0,150042,1000,0,1000,196569,47527,149042,867666,717624,20260911
077367,愛普中信61購02  ,0,0,0,0,0,0,0,0,0,866000,0,0,0,1024000,158000,866000,866000,0,20260911
1528,恩德            ,1819000,980051,838949,0,0,0,0,0,0,21764,7000,7000,0,52830,31066,21764,860713,838949,20260911
077141,力積電國票61購03,0,0,0,0,0,0,0,0,0,860000,0,0,0,860000,0,860000,860000,0,20260911
064659,世芯群益5A購05  ,0,0,0,0,0,0,0,0,0,858000,0,0,0,958000,100000,858000,858000,0,20260911
067078,智原富邦5C購02  ,0,0,0,0,0,0,0,0,0,857000,0,0,0,1171000,314000,857000,857000,0,20260911
2395,研華            ,3804867,2984132,820735,0,0,0,48000,3000,45000,-18157,12126,23600,-11474,72691,79374,-6683,847578,820735,20260911
070795,晶豪科中信5C購01,0,0,0,0,0,0,0,0,0,846000,0,0,0,856000,10000,846000,846000,0,20260911
068584,天鈺元大5B購01  ,0,0,0,0,0,0,0,0,0,845000,0,0,0,870000,25000,845000,845000,0,20260911
066181,聯發科元大5B購16,0,0,0,0,0,0,0,0,0,842000,0,0,0,892000,50000,842000,842000,0,20260911
053435,中砂富邦59購02  ,0,0,0,0,0,0,0,0,0,839000,0,0,0,839000,0,839000,839000,0,20260911
3714,富采            ,2599647,1666975,932672,0,0,0,0,0,0,-98995,60005,158456,-98451,10226,10770,-544,833677,932672,20260911
078286,微星元大64購05  ,0,0,0,0,0,0,0,0,0,833000,0,0,0,1448000,615000,833000,833000,0,20260911
065857,士電富邦61購01  ,0,0,0,0,0,0,0,0,0,832000,0,0,0,832000,0,832000,832000,0,20260911
