Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150907,00710B,復華彭博非投等債,207989,3965183,19,19,19,19,-0.03,94
1150907,00711B,復華彭博新興債,108551,1682689,15,15,15,15,-0.06,12
1150907,00712,復華富時不動產,21627649,187729966,8,8,8,8,0.01,4254
1150907,00713,元大台灣高息低波,5686034,360525612,63,63,63,63,0.0,5032
1150907,00714,群益道瓊美國地產,20444,439388,21,21,21,21,-0.24,91
1150907,00715L,期街口布蘭特正2,5185442,303478379,58,59,57,59,2.15,1508
1150907,00717,富邦美國特別股,48901,716856,14,14,14,14,-0.07,220
1150907,00728,第一金工業30,147809,10439685,70,71,70,70,1.15,432
1150907,00730,富邦臺灣優質高息,141610,4095879,29,29,28,29,0.0,343
1150907,00731,復華富時高息低波,632943,61594430,98,98,97,97,-1.0,393
1150907,00733,富邦臺灣中小,478506,32620205,68,68,67,68,0.65,663
1150907,00735,國泰臺韓科技,2614569,278035555,106,106,105,106,2.8,2901
1150907,00736,國泰新興市場,54563,1743616,31,32,31,32,0.09,84
1150907,00737,國泰AI機器人,74450,3001482,40,40,40,40,-0.25,220
1150907,00738U,期元大道瓊白銀,2019939,105678069,52,52,52,52,-0.55,1084
1150907,00739,元大MSCI A股,26158,719686,27,27,27,27,-0.25,217
1150907,00752,中信中國50,932788,21356224,23,23,22,22,-0.33,769
1150907,00753L,中信中國50正2,7273747,67530248,9,9,9,9,-0.25,1447
1150907,00757,統一FANG+,615612,85948874,139,139,139,139,-1.65,2434
1150907,00762,元大全球AI,213555,24384743,114,114,113,114,1.05,555
1150907,00763U,期街口道瓊銅,180978,6287564,34,34,34,34,0.0,135
1150907,00770,國泰北美科技,981526,66983101,68,68,67,68,0.3,1148
1150907,00771,元大US高息特別股,23410,356210,15,15,15,15,-0.03,73
1150907,00775B,台新投等債15+,81000,2478710,30,30,30,30,-0.09,3
1150907,00783,富邦中証500,6444,177982,27,27,27,27,-0.14,123
1150907,00830,國泰費城半導體,8894035,734760753,82,83,82,83,2.35,7861
1150907,00850,元大臺灣ESG永續,809017,76185800,93,94,93,94,1.6,1444
1150907,00851,台新全球AI,7224,509436,70,70,70,70,0.35,109
1150907,00852L,國泰美國道瓊正2,295808,10441002,35,35,35,35,-0.82,108
1150907,00861,元大全球未來通訊,76071,6501492,85,85,84,85,1.45,393
1150907,00865B,國泰US短期公債,2811347,136468422,48,48,48,48,-0.16,985
1150907,00875,國泰網路資安,63490,3359763,53,53,52,53,-0.35,327
1150907,00876,元大全球5G,250399,21928634,86,88,86,87,2.85,625
1150907,00878,國泰永續高股息,46366801,1591792152,34,34,34,34,0.28,26198
1150907,00881,國泰台灣科技龍頭,24715389,1266607040,50,51,50,51,1.0,12219
1150907,00882,中信中國高股息,5152729,76970625,15,15,14,14,-0.15,2187
1150907,00885,富邦越南,3856715,72985153,18,19,18,18,-0.1,1614
1150907,00891,中信關鍵半導體,28733354,1027586843,35,36,35,35,0.9,9158
1150907,00892,富邦台灣半導體,5509974,232935241,41,42,41,42,1.52,1977
1150907,00893,國泰智能電動車,1429968,61216302,42,42,42,42,0.24,624
1150907,00894,中信小資高價30,1373114,66549387,48,48,48,48,0.98,1070
1150907,00895,富邦未來車,385673,19433761,50,50,50,50,0.25,520
1150907,00896,中信綠能及電動車,11763873,338306821,29,29,28,28,0.34,4108
1150907,00897,富邦基因免疫生技,756375,9972009,13,13,13,13,-0.21,334
1150907,00898,國泰基因免疫革命,341497,3717907,11,11,10,10,-0.14,293
1150907,00899,FT潔淨能源,67197,1557007,23,23,23,23,0.08,148
1150907,00900,富邦特選高股息30,3965626,77809978,19,19,19,19,-0.16,1856
1150907,00901,永豐智能車供應鏈,171341,8130201,46,47,46,47,1.01,295
1150907,00902,中信電池及儲能,1036164,13486629,13,13,13,13,-0.14,483
1150907,00903,富邦元宇宙,137219,2902901,21,21,21,21,-0.13,242
1150907,00904,台新臺灣半導體30,1548258,64561447,40,42,40,41,1.34,957
1150907,00905,FT臺灣Smart,1490571,40179830,26,27,26,26,0.56,1069
1150907,00907,永豐優息存股,728488,12893631,17,17,17,17,-0.08,462
1150907,00908,富邦入息REITs+,70936,1083046,15,15,15,15,0.01,94
1150907,00909,國泰數位支付服務,1152323,55969032,48,48,48,48,-0.1,1173
1150907,00910,第一金太空衛星,535663,30562083,57,57,56,56,-0.15,1322
1150907,00911,兆豐洲際半導體,208242,10850328,51,52,51,52,1.2,549
1150907,00912,中信臺灣智慧50,238141,8522785,35,35,35,35,0.71,321
1150907,00913,兆豐台灣晶圓製造,2910073,144243658,48,50,48,49,2.35,1469
1150907,00915,凱基優選高股息30,2813327,92382916,32,33,32,32,0.27,1169
1150907,00916,國泰全球品牌50,302520,8126803,27,27,26,26,-0.36,623
1150907,00917,中信特選金融,625662,15077941,24,24,24,24,-0.19,391
1150907,00918,大華優利高填息30,150234293,5364685205,36,36,35,35,-0.1,54385
1150907,00919,群益台灣精選高息,161595216,5318839295,33,33,32,32,-0.11,79944
1150907,00920,富邦ESG綠色電力,96573,2401016,24,24,24,24,0.19,169
1150907,00921,兆豐龍頭等權重,988915,24421833,24,24,24,24,-0.06,902
1150907,00922,國泰台灣領袖50,12757960,546607536,42,43,42,42,0.72,4823
1150907,00923,群益台ESG低碳50,6085225,248361317,40,41,40,40,0.72,3340
1150907,00924,復華S&P500成長,1947753,64500547,33,33,33,33,-0.18,1974
1150907,00926,凱基全球菁英55,501428,13212655,26,26,26,26,-0.25,350
1150907,00927,群益半導體收益,21556798,815263972,37,38,37,37,1.13,7965
1150907,00929,復華台灣科技優息,24699328,725889405,29,29,29,29,-0.02,10722
1150907,00930,永豐ESG低碳高息,2155454,52552926,24,24,24,24,0.06,820
1150907,00932,兆豐永續高息等權,608779,10607305,17,17,17,17,-0.12,245
1150907,00934,中信成長高股息,2058789,63095754,30,30,30,30,0.05,1204
1150907,00935,野村臺灣新科技50,23421659,1412014630,59,60,59,60,1.95,9197
1150907,00936,台新永續高息中小,943646,20324857,21,21,21,21,0.12,411
1150907,00938,凱基優選30,1454722,38563757,26,26,26,26,-0.02,262
1150907,00939,統一台灣高息動能,5506202,131088712,23,24,23,23,-0.07,1476
1150907,00940,元大台灣價值高息,14910226,193692845,13,13,12,12,-0.02,3510
1150907,00941,中信上游半導體,640305,16133886,25,25,25,25,0.46,656
1150907,00943,兆豐電子高息等權,340575,7268166,21,21,21,21,-0.17,210
1150907,00944,野村趨勢動能高息,304119,6591147,21,21,21,21,0.2,262
1150907,00945B,凱基美國非投等債,10333781,148708616,14,14,14,14,-0.03,1054
1150907,00946,群益科技高息成長,2017461,31212315,15,15,15,15,-0.03,648
1150907,00947,台新臺灣IC設計,7948201,305493245,38,38,38,38,1.11,3510
1150907,00949,復華日本龍頭,241744,5322167,22,22,21,21,-0.02,486
1150907,00951,台新日本半導體,3039670,53838173,17,17,17,17,0.79,1111
1150907,00952,凱基台灣AI50,1393631,25749036,18,18,18,18,-0.08,645
1150907,00953B,群益優選非投等債,53732315,512363017,9,9,9,9,-0.03,8704
1150907,00954,中信日本半導體,2764107,52218218,18,18,18,18,0.83,798
1150907,00956,中信日經高股息,118058,1607229,13,13,13,13,-0.07,178
1150907,00960,野村全球航運龍頭,620169,13453489,21,21,21,21,0.47,2237
1150907,00961,FT臺灣永續高息,55195884,747241195,13,13,13,13,-0.05,10870
1150907,00962,台新AI優息動能,9156082,142656647,15,15,15,15,-0.06,2180
1150907,00963,中信全球高股息,820230,10833959,13,13,13,13,-0.09,433
1150907,00964,中信亞太高股息,2647835,39724464,15,15,14,15,-0.03,596
1150907,00965,元大航太防衛科技,5548528,140605216,25,25,25,25,0.09,927
1150907,00971,野村美國研發龍頭,223985,3905876,17,17,17,17,-0.28,287
1150907,00972,野村日本動能高息,351793,7783209,22,22,22,22,-0.1,53
1150907,009800,中信NASDAQ,1245236,16184145,13,13,12,12,-0.08,728
1150907,009801,中信美國創新科技,445225,5005184,11,11,11,11,-0.01,374
1150907,009802,富邦旗艦50,28092982,579838624,20,20,20,20,0.42,4114
1150907,009803,玉山市值動能50,4987093,111591220,22,22,22,22,0.26,1849
1150907,009804,聯邦台精彩50,1713343,40180101,23,23,23,23,0.43,691
1150907,009805,台新美國電力基建,4592309,69764195,15,15,15,15,0.17,1802
1150907,009808,華南永昌優選50,224680,7132973,31,31,31,31,0.56,92
1150907,009809,富邦淨零ESG50,532540,9721819,18,18,18,18,0.31,116
1150907,00980A,主動野村臺灣優選,7094293,178084093,25,25,24,25,0.37,2624
1150907,009810,玉山全球藍籌100,246519,5245550,21,21,21,21,-0.24,88
1150907,009811,統一美國50,967886,12834954,13,13,13,13,-0.15,853
1150907,009812,野村日本東證,170387,2230356,13,13,13,13,0.05,183
1150907,009813,貝萊德標普卓越50,1655785,18680262,11,11,11,11,-0.11,558
1150907,009816,凱基台灣TOP50,137199189,2211879930,16,16,16,16,0.27,31702
1150907,009817,國泰日本不動產,315215,2842704,9,9,9,9,-0.07,233
1150907,009818,華南永昌NASDAQxT,57170,1141981,19,20,19,19,-0.06,36
1150907,009819,中信數據及電力,3056249,29730537,9,9,9,9,0.0,1368
1150907,00981A,主動統一台股增長,170158621,5136805352,30,30,30,30,0.35,46507
1150907,00981T,平衡凱基雙核收息,2272132,27004180,11,11,11,11,0.04,346
1150907,009820,元大納斯達克精選,4323154,42730610,9,9,9,9,0.06,785
1150907,009821,野村稀土關鍵資源,3486556,52348049,15,15,14,15,-0.13,1267
1150907,009824,群益美國科技巨頭,5493913,55557508,10,10,10,10,-0.03,1272
1150907,009826,貝萊德世界股票,11735381,118669632,10,10,10,10,-0.05,4235
1150907,009827,玉山未來全球算力,8448180,86048987,10,10,10,10,-0.01,2337
1150907,009828,中信台日韓PCB,94914159,919639723,9,9,9,9,0.29,17115
1150907,009829,大華韓國KOSPI50,27424383,298097010,10,10,10,10,0.47,3289
1150907,00982A,主動群益台灣強棒,23215076,538470175,23,23,23,23,0.17,5971
1150907,00982D,主動富邦動態入息,813362,7825092,9,9,9,9,-0.04,249
1150907,00982T,平衡兆豐台美動能,249347,4060854,16,16,16,16,0.58,135
1150907,00983A,主動中信ARK創新,778901,9793042,12,12,12,12,-0.2,659
1150907,00983D,主動富邦複合收益,627428,6166792,9,9,9,9,-0.03,307
1150907,00984A,主動安聯台灣高息,4502139,70800948,15,15,15,15,0.06,1889
1150907,00984D,主動聯博全球非投,20790063,205253265,9,9,9,9,-0.02,2854
1150907,00985A,主動野村台灣50,1909285,44609864,23,23,23,23,0.09,1330
1150907,00985B,群益ESG投等債0-5,12160593,122877694,10,10,10,10,-0.04,1599
1150907,00986A,主動台新龍頭成長,373386,5365965,14,14,14,14,0.1,155
1150907,00987A,主動台新優勢成長,1078512,17876516,16,16,16,16,0.1,555
1150907,00988A,主動統一全球創新,23066523,374770960,16,16,16,16,0.27,7762
1150907,00989A,主動摩根美國科技,176047,2973288,16,16,16,16,-0.1,162
1150907,00990A,主動元大AI新經濟,19149193,290059288,15,15,15,15,0.21,6866
1150907,00991A,主動復華未來50,71197384,1283219347,18,18,17,18,0.27,14117
1150907,00991B,貝萊德A級公司債,92082,1353772,14,14,14,14,-0.08,34
1150907,00992A,主動群益科技創新,35730410,661550242,18,18,18,18,-0.06,7606
1150907,00993A,主動安聯台灣,5960429,80782239,13,13,13,13,0.2,1354
1150907,00994A,主動第一金台股優,4350166,74528961,17,17,17,17,0.18,1045
1150907,00995A,主動中信台灣卓越,3694983,65018222,17,17,17,17,0.37,944
1150907,00996A,主動兆豐台灣豐收,4115832,58332199,14,14,14,14,0.18,811
1150907,00997A,主動群益美國增長,7642501,84392469,11,11,11,11,0.07,2017
1150907,00999A,主動野村臺灣高息,11364310,132391652,11,11,11,11,0.09,3034
1150907,01001T,土銀富邦R1,94500,1056860,11,11,11,11,0.0,17
1150907,01002T,土銀國泰R1,63503,826175,13,13,13,13,0.0,21
1150907,01004T,土銀富邦R2,30500,306500,10,10,10,10,-0.01,31
1150907,01007T,兆豐國泰R2,160000,1801540,11,11,11,11,-0.05,86
1150907,01009T,王道圓滿R1,51000,288930,5,5,5,5,0.05,11
1150907,01010T,京城樂富R1,602000,6010810,9,10,9,10,0.0,66
1150907,020000,富邦特選蘋果N,56000,1775340,31,31,31,31,0.65,10
1150907,020011,統一微波高息20N,0,0,0,0,0,0,0.0,0
1150907,020012,富邦行動通訊N,0,0,0,0,0,0,0.0,0
1150907,02001L,富邦蘋果正二N,159000,22845750,140,145,140,144,6.15,67
1150907,020020,元大台股領航N,14000,419820,30,30,29,29,0.93,8
1150907,020028,元大特選電動車N,15000,318990,21,21,21,21,-0.07,5
1150907,020029,元大ESG高股息N,25000,500210,19,20,19,20,0.69,15
1150907,020030,統一智慧電動車N,68000,1373370,20,20,20,20,0.34,4
1150907,020031,統一IC設計臺灣N,86000,939010,10,11,10,10,0.0,12
1150907,020032,元大綠能N,0,0,0,0,0,0,0.0,0
1150907,020034,元大IC設計N,183000,2942280,15,16,15,16,0.76,24
1150907,020036,元大金融配息N,1000,11500,11,11,11,11,0.0,1
1150907,020037,元大金融高股息N,9000,114480,12,12,12,12,-0.1,1
1150907,020038,元大ESG配息N,2000,31100,15,15,15,15,0.59,1
1150907,020039,元大加權N,14000,211100,15,15,15,15,0.32,5
1150907,1101,台泥,19462259,474979354,24,24,24,24,-0.3,7217
1150907,1101B,台泥乙特,46000,1985150,43,43,43,43,-0.3,7
1150907,1102,亞泥,7148594,249246420,35,35,34,35,-0.05,2842
1150907,1103,嘉泥,260037,3446025,13,13,13,13,-0.1,209
1150907,1104,環泥,532786,14646669,27,27,27,27,-0.2,593
1150907,1108,幸福,223693,2591602,11,11,11,11,0.0,139
1150907,1109,信大,68230,922664,13,13,13,13,0.05,87
1150907,1110,東泥,304101,4897246,16,16,15,15,-0.4,207
1150907,1201,味全,319662,3890716,12,12,12,12,-0.05,268
1150907,1203,味王,22076,1005583,45,46,44,45,0.45,59
1150907,1210,大成,819182,42722284,52,52,51,52,-0.1,839
1150907,1213,大飲,3000,22700,7,7,7,7,-0.05,3
1150907,1215,卜蜂,578916,64106130,111,111,110,111,0.5,802
1150907,1216,統一,6436596,484016020,76,76,74,75,-0.4,4908
1150907,1217,愛之味,231588,2301774,9,9,9,9,-0.02,347
1150907,1218,泰山,497711,7191284,14,14,14,14,0.05,395
1150907,1219,福壽,236180,2728696,11,11,11,11,0.05,181
1150907,1220,台榮,112641,1207671,10,10,10,10,0.0,126
1150907,1225,福懋油,107300,2711035,25,25,24,25,0.0,137
1150907,1227,佳格,924191,26247109,28,28,28,28,-0.15,800
1150907,1229,聯華,1316229,54821968,42,42,41,41,-0.2,1259
1150907,1231,聯華食,294966,23701298,81,81,80,80,-0.5,1051
1150907,1232,大統益,90528,14214602,157,157,156,157,0.5,253
1150907,1233,天仁,29071,821494,28,28,28,28,0.1,31
1150907,1234,黑松,120992,4047889,33,33,33,33,-0.15,165
1150907,1235,興泰,21172,818040,39,39,37,38,0.9,19
1150907,1236,宏亞,68305,1787764,26,26,26,26,0.05,84
1150907,1256,鮮活果汁-KY,89082,15434593,177,177,172,173,0.5,764
1150907,1301,台塑,29478606,1984085095,67,68,66,66,0.6,18697
1150907,1303,南亞,75938138,17805322503,232,240,229,230,5.0,54652
1150907,1304,台聚,1673530,20596659,12,12,12,12,-0.15,779
1150907,1305,華夏,1281205,15536881,12,12,11,12,-0.05,560
1150907,1307,三芳,314429,9559861,30,30,30,30,0.05,222
1150907,1308,亞聚,805663,11326714,14,14,13,13,-0.2,467
1150907,1309,台達化,1212628,16372412,13,13,13,13,-0.15,668
1150907,1310,台苯,1979507,17104200,8,8,8,8,-0.12,1052
1150907,1312,國喬,21712173,307637964,14,14,14,14,-0.5,7184
1150907,1312A,國喬特,0,0,0,0,0,0,0.0,0
1150907,1313,聯成,1451984,17150498,12,12,11,11,-0.1,1024
1150907,1314,中石化,13045132,105581424,8,8,8,8,-0.02,3091
1150907,1315,達新,78934,5193525,66,66,65,66,0.2,52
1150907,1316,上曜,1525556,16325187,10,10,10,10,0.15,717
1150907,1319,東陽,1361614,111562350,83,83,81,81,-0.9,1532
1150907,1321,大洋,66000,2143100,32,32,32,32,0.05,61
1150907,1323,永裕,25356,535781,21,21,21,21,0.0,63
1150907,1324,地球,22728,229756,10,10,10,10,0.1,43
1150907,1325,恆大,434038,11312894,25,26,25,26,0.7,357
1150907,1326,台化,57918008,4217436549,70,75,69,71,2.1,32953
1150907,1337,再生-KY,224949,1023280,4,4,4,4,-0.01,176
1150907,1338,廣華-KY,105179,1505410,14,14,14,14,0.0,91
1150907,1339,昭輝,88462,3804540,43,43,42,42,-0.2,79
1150907,1340,勝悅-KY,188243,977857,5,5,5,5,-0.12,178
1150907,1341,富林-KY,8006,479448,60,60,59,60,0.5,14
1150907,1342,八貫,175178,18217170,104,105,103,103,1.0,236
1150907,1402,遠東新,10067527,289029325,29,29,28,28,-0.45,5253
1150907,1409,新纖,7350280,179215522,24,24,24,24,-0.2,3642
1150907,1410,南染,102582,2523914,24,24,24,24,0.2,114
1150907,1413,宏洲,14000,128820,9,9,9,9,0.1,10
1150907,1414,東和,154421,2749810,17,18,17,17,-0.1,118
1150907,1416,廣豐,194113,2256419,11,11,11,11,-0.15,132
1150907,1417,嘉裕,145536,1197944,8,8,8,8,-0.05,166
1150907,1418,東華,5193,92008,17,17,17,17,0.25,22
1150907,1419,新紡,86751,5887755,67,68,66,68,1.4,87
1150907,1423,利華,36504,1291585,35,36,34,35,0.1,38
1150907,1432,大魯閣,101747,1535352,15,15,15,15,0.05,280
1150907,1434,福懋,1722132,31426034,18,18,18,18,-0.1,934
1150907,1435,中福,30893,687573,21,22,21,22,0.75,45
1150907,1436,華友聯,125818,4779075,38,38,37,37,-0.45,330
1150907,1437,勤益控,84592,2719075,32,32,32,32,0.15,77
1150907,1438,三地開發,128040,2900982,22,23,22,22,0.3,99
1150907,1439,雋揚,55335,1606029,28,29,28,29,0.4,28
1150907,1440,南紡,3393876,45958256,14,14,13,13,-0.4,1398
1150907,1441,大東,35569,310904,8,8,8,8,0.0,276
1150907,1442,名軒,145717,4365937,30,30,29,29,-0.1,120
1150907,1443,立益物流,10003,238769,23,23,23,23,0.1,11
1150907,1444,力麗,1888976,13296126,7,7,7,7,-0.06,862
1150907,1445,大宇,24940,257146,10,10,10,10,0.25,37
1150907,1446,宏和,130982,1754585,13,13,13,13,0.0,75
1150907,1447,力鵬,1274485,8491504,6,6,6,6,-0.03,699
1150907,1449,佳和,174352,2124336,12,12,12,12,-0.1,179
1150907,1451,年興,42398,731347,17,17,17,17,0.05,85
1150907,1452,宏益,128188,1443911,11,11,11,11,-0.1,85
1150907,1453,大將,25966,288760,11,11,11,11,-0.1,58
1150907,1454,台富,57596,707710,12,12,12,12,0.2,61
1150907,1455,集盛,1674869,16455702,10,10,9,9,-0.16,988
1150907,1456,怡華,41225,569290,14,14,13,13,-0.4,41
1150907,1457,宜進,143901,2079761,14,14,14,14,-0.2,126
1150907,1459,聯發,260639,4076332,15,16,15,15,-0.3,180
1150907,1460,宏遠,129962,855943,6,6,6,6,-0.01,119
1150907,1463,強盛新,59557,1026323,17,17,17,17,-0.1,52
1150907,1464,得力,218551,2201803,10,10,10,10,-0.05,152
1150907,1465,偉全,117788,1404919,11,12,11,11,0.0,116
1150907,1466,聚隆,323863,5093660,16,16,15,15,0.0,185
1150907,1467,南緯,292951,2383205,8,8,8,8,-0.14,220
1150907,1468,昶和,90056,1165858,12,13,12,13,0.5,68
1150907,1470,大統新創,17000,412900,24,24,24,24,0.6,13
1150907,1471,首利,184294,1785801,9,9,9,9,-0.05,130
1150907,1472,三洋實業,11544,1044497,90,90,90,90,0.6,16
1150907,1473,台南,35546,712290,20,20,19,20,0.0,37
1150907,1474,弘裕,25750,257312,10,10,9,9,-0.01,45
1150907,1475,業旺,21000,553350,26,26,26,26,-0.05,16
1150907,1476,儒鴻,1813748,557760896,316,316,306,306,-7.0,3692
1150907,1477,聚陽,1846341,359256119,198,198,193,195,-1.5,1826
1150907,1503,士電,1513620,317614567,210,213,206,207,0.0,2567
1150907,1504,東元,4386985,315633584,72,72,71,71,-0.5,5939
1150907,1506,正道,347545,3476719,10,10,9,10,0.0,112
1150907,1512,瑞利,44962,281324,6,6,6,6,-0.01,41
1150907,1513,中興電,2317216,387154254,167,169,165,167,1.5,3262
1150907,1514,亞力,984014,101643379,103,105,102,102,0.5,1708
1150907,1515,力山,753433,23211015,31,31,30,30,-0.25,633
1150907,1516,川飛,45053,640155,14,14,14,14,0.4,62
1150907,1517,利奇,381865,4130774,11,11,10,10,-0.25,425
