Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150924,009821,野村稀土關鍵資源,4355732,61049479,13,14,13,14,-0.3,1757
1150924,009824,群益美國科技巨頭,4193984,44267431,10,10,10,10,-0.06,833
1150924,009826,貝萊德世界股票,9555473,96133525,10,10,10,10,-0.06,2968
1150924,009827,玉山未來全球算力,2364923,24386786,10,10,10,10,-0.11,777
1150924,009828,中信台日韓PCB,68584661,686864449,10,10,9,10,0.17,8771
1150924,009829,大華韓國KOSPI50,8663210,95361470,11,11,10,11,-0.08,1572
1150924,00982A,主動群益台灣強棒,12790915,294828116,23,23,22,23,0.08,3394
1150924,00982D,主動富邦動態入息,704107,6663452,9,9,9,9,-0.08,163
1150924,00982T,平衡兆豐台美動能,85068,1327552,15,15,15,15,0.0,50
1150924,00983A,主動中信ARK創新,970463,12847117,13,13,13,13,-0.23,451
1150924,00983D,主動富邦複合收益,694447,6745245,9,9,9,9,-0.06,323
1150924,00984A,主動安聯台灣高息,2891764,44976984,15,15,15,15,0.05,1258
1150924,00984D,主動聯博全球非投,14013028,137877216,9,9,9,9,-0.02,1955
1150924,00985A,主動野村台灣50,2403784,56370216,23,23,23,23,0.04,855
1150924,00985B,群益ESG投等債0-5,6265388,63137215,10,10,10,10,0.0,410
1150924,00986A,主動台新龍頭成長,130203,1918368,14,14,14,14,-0.09,98
1150924,00987A,主動台新優勢成長,1665531,28680305,17,17,17,17,0.11,577
1150924,00988A,主動統一全球創新,15401528,260377488,16,16,16,16,-0.04,5505
1150924,00989A,主動摩根美國科技,1766295,31410257,17,17,17,17,0.01,153
1150924,00990A,主動元大AI新經濟,8028882,127552068,15,15,15,15,-0.04,2252
1150924,00991A,主動復華未來50,61734012,1116100778,18,18,17,18,0.15,11833
1150924,00991B,貝萊德A級公司債,370460,5402963,14,14,14,14,-0.21,41
1150924,00992A,主動群益科技創新,28681176,536902260,18,18,18,18,0.11,5531
1150924,00993A,主動安聯台灣,6020851,83656148,13,13,13,13,0.1,1135
1150924,00994A,主動第一金台股優,3126844,54268363,17,17,17,17,0.11,882
1150924,00995A,主動中信台灣卓越,6367058,113554259,17,17,17,17,0.14,3623
1150924,00996A,主動兆豐台灣豐收,2941977,42785512,14,14,14,14,0.09,585
1150924,00997A,主動群益美國增長,12338201,144145953,11,11,11,11,0.1,6501
1150924,00999A,主動野村臺灣高息,7280767,82503535,11,11,11,11,0.0,1470
1150924,01001T,土銀富邦R1,28369,315494,11,11,11,11,-0.01,6
1150924,01002T,土銀國泰R1,11129,141961,12,12,12,12,-0.01,14
1150924,01004T,土銀富邦R2,117922,1201933,10,10,10,10,-0.05,51
1150924,01007T,兆豐國泰R2,53487,598810,11,11,11,11,0.0,48
1150924,01009T,王道圓滿R1,62000,345660,5,5,5,5,-0.01,10
1150924,01010T,京城樂富R1,32010,319999,10,10,9,10,0.0,7
1150924,020000,富邦特選蘋果N,0,0,0,0,0,0,0.0,0
1150924,020011,統一微波高息20N,0,0,0,0,0,0,0.0,0
1150924,020012,富邦行動通訊N,0,0,0,0,0,0,0.0,0
1150924,02001L,富邦蘋果正二N,111000,17080000,150,156,150,156,2.05,33
1150924,020020,元大台股領航N,8000,247300,31,31,30,30,-0.07,8
1150924,020028,元大特選電動車N,0,0,0,0,0,0,0.0,0
1150924,020029,元大ESG高股息N,4000,83840,20,20,20,20,-0.15,1
1150924,020030,統一智慧電動車N,28000,589200,21,21,20,21,0.0,6
1150924,020031,統一IC設計臺灣N,8000,96000,11,12,11,12,-0.08,5
1150924,020032,元大綠能N,0,0,0,0,0,0,0.0,0
1150924,020034,元大IC設計N,22000,379830,17,17,17,17,-0.18,15
1150924,020036,元大金融配息N,11000,128590,11,11,11,11,0.0,2
1150924,020037,元大金融高股息N,6000,77890,13,13,12,12,-0.07,5
1150924,020038,元大ESG配息N,0,0,0,0,0,0,0.0,0
1150924,020039,元大加權N,194000,2981780,15,15,15,15,-0.03,2
1150924,1101,台泥,39328798,995089243,25,25,25,25,-0.4,14917
1150924,1101B,台泥乙特,8000,346250,43,43,43,43,-0.05,3
1150924,1102,亞泥,7449257,265593417,35,35,35,35,-0.25,3016
1150924,1103,嘉泥,176272,2302026,13,13,13,13,-0.1,149
1150924,1104,環泥,251430,6710620,26,26,26,26,-0.15,234
1150924,1108,幸福,205540,2271117,11,11,11,11,0.0,41
1150924,1109,信大,87372,1166182,13,13,13,13,-0.05,62
1150924,1110,東泥,785532,11440921,14,14,14,14,-0.15,257
1150924,1201,味全,1127705,13126192,11,11,11,11,-0.05,456
1150924,1203,味王,10039,437057,43,43,43,43,-0.25,20
1150924,1210,大成,576370,29951791,51,52,51,51,-0.4,593
1150924,1213,大飲,3017,21740,7,7,7,7,-0.32,5
1150924,1215,卜蜂,1243333,130364771,105,105,104,105,0.0,1850
1150924,1216,統一,4863384,362929412,74,75,74,74,-0.9,3237
1150924,1217,愛之味,526934,5230909,9,9,9,9,0.04,315
1150924,1218,泰山,300906,4329493,14,14,14,14,0.0,279
1150924,1219,福壽,204187,2352444,11,11,11,11,-0.05,141
1150924,1220,台榮,37454,403029,10,10,10,10,0.0,95
1150924,1225,福懋油,10595,260304,24,24,24,24,-0.2,40
1150924,1227,佳格,556585,15666075,28,28,28,28,-0.1,347
1150924,1229,聯華,1314141,52623337,40,40,39,40,0.1,1350
1150924,1231,聯華食,118009,9401492,79,79,79,79,-0.1,313
1150924,1232,大統益,46996,7264615,154,155,154,154,0.0,98
1150924,1233,天仁,17043,478955,28,28,28,28,0.05,16
1150924,1234,黑松,54772,1810106,33,33,33,33,0.0,48
1150924,1235,興泰,189960,6957149,40,40,35,35,0.0,220
1150924,1236,宏亞,49853,1264286,25,25,25,25,0.15,49
1150924,1256,鮮活果汁-KY,55393,9288546,166,170,165,166,-0.5,94
1150924,1301,台塑,16415790,1046703251,62,64,62,64,1.0,8824
1150924,1303,南亞,67158368,15626335879,225,238,223,238,10.5,53111
1150924,1304,台聚,2215118,27232477,12,12,12,12,0.25,976
1150924,1305,華夏,702649,8492003,12,12,11,12,0.05,343
1150924,1307,三芳,208728,6388980,30,30,30,30,0.05,175
1150924,1308,亞聚,1063872,15114405,14,14,14,14,0.1,538
1150924,1309,台達化,859601,11765933,13,13,13,13,-0.05,727
1150924,1310,台苯,2181415,19226965,8,8,8,8,0.06,1177
1150924,1312,國喬,7756553,112242883,14,14,14,14,0.0,2577
1150924,1312A,國喬特,126,2872,0,0,0,0,0.0,1
1150924,1313,聯成,1402278,17030317,12,12,12,12,0.0,794
1150924,1314,中石化,42262966,373808137,9,9,8,8,-0.15,10424
1150924,1315,達新,18564,1265572,68,68,68,68,0.2,23
1150924,1316,上曜,1273099,13333140,10,10,10,10,-0.15,630
1150924,1319,東陽,638673,50307415,78,79,78,78,0.1,669
1150924,1321,大洋,56000,1809700,32,32,32,32,-0.05,39
1150924,1323,永裕,16062,342645,21,21,21,21,0.15,45
1150924,1324,地球,29688,297193,10,10,9,10,0.11,76
1150924,1325,恆大,182787,4719411,25,26,25,25,-0.05,130
1150924,1326,台化,18734584,1236693837,65,67,63,67,1.6,11542
1150924,1337,再生-KY,259505,1153325,4,4,4,4,-0.02,124
1150924,1338,廣華-KY,145345,2114144,14,14,14,14,-0.05,83
1150924,1339,昭輝,38644,1638737,42,42,42,42,-0.35,138
1150924,1340,勝悅-KY,65876,343009,5,5,5,5,-0.04,90
1150924,1341,富林-KY,1061,63665,60,60,60,60,0.2,7
1150924,1342,八貫,56993,5739119,101,101,100,101,0.0,92
1150924,1402,遠東新,5471043,153439939,27,28,27,28,0.25,1967
1150924,1409,新纖,4672108,113068078,24,24,23,24,0.2,2364
1150924,1410,南染,441547,10643816,24,24,24,24,-0.3,386
1150924,1413,宏洲,6216,57117,9,9,9,9,-0.06,6
1150924,1414,東和,141227,2443680,17,17,17,17,0.15,111
1150924,1416,廣豐,114653,1313190,11,11,11,11,-0.05,84
1150924,1417,嘉裕,392002,3156440,8,8,8,8,0.02,121
1150924,1418,東華,39326,724911,18,18,18,18,0.05,41
1150924,1419,新紡,22200,1460439,65,66,65,66,0.3,39
1150924,1423,利華,16383,566226,34,34,34,34,-0.1,17
1150924,1432,大魯閣,51004,765536,15,15,14,15,0.0,156
1150924,1434,福懋,1287285,22959911,17,18,17,17,0.05,765
1150924,1435,中福,7361,163049,22,22,22,22,-0.1,17
1150924,1436,華友聯,76557,2776756,36,36,36,36,-0.45,104
1150924,1437,勤益控,115052,3753046,32,32,32,32,-0.35,45
1150924,1438,三地開發,46200,991770,21,21,21,21,-0.2,25
1150924,1439,雋揚,3000,84650,28,28,28,28,0.05,3
1150924,1440,南紡,5143466,68962900,13,13,13,13,0.25,1400
1150924,1442,名軒,389288,10724308,27,27,27,27,-0.1,322
1150924,1443,立益物流,14112,325333,23,23,23,23,-0.1,27
1150924,1444,力麗,751776,5146752,6,6,6,6,0.0,363
1150924,1445,大宇,7106,71414,10,10,10,10,0.0,8
1150924,1446,宏和,38658,524876,13,13,13,13,-0.05,28
1150924,1447,力鵬,717743,4578941,6,6,6,6,-0.03,392
1150924,1449,佳和,285781,3536177,12,12,12,12,0.15,157
1150924,1451,年興,69603,1184762,17,17,17,17,0.0,71
1150924,1452,宏益,29418,317934,10,10,10,10,0.0,37
1150924,1453,大將,33732,366367,10,10,10,10,0.05,95
1150924,1454,台富,16473,202889,12,12,12,12,-0.05,71
1150924,1455,集盛,207283,2007949,9,9,9,9,-0.05,151
1150924,1456,怡華,259796,3752879,13,14,13,14,0.75,140
1150924,1457,宜進,45123,647633,14,14,14,14,-0.05,32
1150924,1459,聯發,17332,275002,15,15,15,15,0.15,53
1150924,1460,宏遠,267832,1673904,6,6,6,6,-0.03,169
1150924,1463,強盛新,92045,1619054,17,17,17,17,0.15,59
1150924,1464,得力,137078,1368762,10,10,9,9,-0.03,213
1150924,1465,偉全,19251,223720,11,11,11,11,0.0,48
1150924,1466,聚隆,67430,997672,15,15,14,14,-0.2,64
1150924,1467,南緯,24833,200245,8,8,8,8,-0.02,69
1150924,1468,昶和,54000,698350,12,13,12,13,0.2,39
1150924,1470,大統新創,1000,23700,23,23,23,23,-0.3,1
1150924,1471,首利,113249,1065531,9,9,9,9,-0.07,78
1150924,1472,三洋實業,16063,1413335,87,88,87,88,-0.1,14
1150924,1473,台南,137652,2671977,19,19,19,19,0.05,322
1150924,1474,弘裕,66749,666490,10,10,9,10,0.02,55
1150924,1475,業旺,4570,120301,26,26,26,26,0.05,30
1150924,1476,儒鴻,1332740,368947609,280,280,274,276,-4.5,1752
1150924,1477,聚陽,781995,148977032,192,192,189,191,-1.5,1096
1150924,1503,士電,625987,122495918,195,197,195,196,-0.5,1165
1150924,1504,東元,4146251,282734049,68,68,67,68,-0.1,3938
1150924,1506,正道,312228,3016086,9,9,9,9,-0.06,93
1150924,1512,瑞利,50439,312333,6,6,6,6,0.02,38
1150924,1513,中興電,1271637,210651536,165,167,164,166,0.5,1616
1150924,1514,亞力,1861115,189059177,103,103,100,102,-3.0,2289
1150924,1515,力山,406535,12029182,29,30,29,29,-0.1,341
1150924,1516,川飛,23757,310196,12,13,12,13,0.25,353
1150924,1517,利奇,69144,715061,10,10,10,10,-0.05,86
1150924,1519,華城,678128,474591044,702,704,697,699,-5.0,4939
